"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"142 Ledelse af hovedaktiviteten inden for detail- og engroshandel";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"1420 Ledelse af hovedaktiviteten inden for detail- og engroshandel";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"143 Ledelse af hovedaktiviteten inden for andre serviceområder";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"1431 Ledelse af hovedaktiviteten inden for sport, forlystelse og kultur";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"1439 Ledelse af hovedaktiviteten inden for andre serviceområder";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2 Arbejde, der forudsætter viden på højeste niveau inden for pågældende område";258.30
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"21 Arbejde inden for naturvidenskab og ingeniørvirksomhed";253.82
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"211 Arbejde inden for fysik og geologi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2111 Arbejde inden for fysik og astronomi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2112 Arbejde inden for meteorologi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2113 Arbejde inden for kemi";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2114 Arbejde inden for geologi og geofysik";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"212 Arbejde med matematiske, aktuariske og statistiske metoder og teorier";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2120 Arbejde med matematiske, aktuariske og statistiske metoder og teorier";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"213 Arbejde inden for biovidenskab";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2131 Arbejde inden for biokemi, biologi, botanik, zoologi og beslægtede områder";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2132 Rådgivning inden for landbrug, skovbrug og fiskeri";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2133 Arbejde inden for miljøbeskyttelse";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"214 Ingeniørarbejde (undtagen inden for elektroteknologi)";316.09
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2141 Ingeniørarbejde i industri og produktion";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2142 Ingeniørarbejde vedrørende bygninger og anlæg";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2143 Ingeniørarbejde inden for miljø";..
"Kvinder";"FORTJENESTE PR. PRÆSTERET TIME";"Lønmodtagergrupper i alt";"Timelønnede";"Sektorer i alt";"2144 Ingeniørarbejde inden for mekaniske systemer";..
