"Samlevende par";"Hele landet";"2019";"0 børn";0;15230;0;0;0;0
"Samlevende par";"Hele landet";"2019";"1 barn";0;0;56032;0;0;0
"Samlevende par";"Hele landet";"2019";"2 børn";0;0;0;50084;0;0
"Samlevende par";"Hele landet";"2019";"3 børn";0;0;0;0;11780;0
"Samlevende par";"Hele landet";"2019";"4 børn";0;0;0;0;0;2026
"Samlevende par";"Hele landet";"2019";"5 børn og derover";0;0;0;0;0;634
